Plate	Well Number	Well	Characteristics [Organism]	Term Source 1 REF	Term Source 1 Accession	Characteristics [Cell Line]	Term Source 2 REF	Term Source 2 Accession	hORFeome V5.1 Identifier	hORFeome V5.1 Clone Description	Reagent Design Gene Annotation Build	Gene Identifier	Gene Symbol	Analysis Gene Annotation Build	Control Type	Control Comments	Channels	Comments
31032	35	C11	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14776	"Homo sapiens cDNA clone IMAGE:4610969, complete cds."		79674	VEPH1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31032	36	C12	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14782	"Homo sapiens hypothetical protein LOC253017, mRNA (cDNA clone MGC:62104 IMAGE:4245690), complete cds."		253017	TECRL				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31032	37	D1	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14577	"Homo sapiens interleukin 7 receptor, mRNA (cDNA clone MGC:79450 IMAGE:6971846), complete cds."		3575	IL7R				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31032	38	D2	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14511	"Homo sapiens GTF2I repeat domain containing 2, mRNA (cDNA clone MGC:87488 IMAGE:30340785), complete cds."		84163	GTF2IRD2				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31032	39	D3	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14597	"Homo sapiens disabled homolog 1 (Drosophila), mRNA (cDNA clone MGC:79272 IMAGE:6971707), complete cds."		1600	DAB1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31032	40	D4	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14655	"Homo sapiens Ewing sarcoma breakpoint region 1, transcript variant EWS, mRNA (cDNA clone MGC:87992 IMAGE:6047805), complete cds."		2130	EWSR1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31032	41	D5	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14659	"Homo sapiens DiGeorge syndrome critical region gene 8, mRNA (cDNA clone MGC:87832 IMAGE:6014346), complete cds."		54487	DGCR8				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31032	42	D6	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14492	"Homo sapiens vacuolar protein sorting 39 (yeast), mRNA (cDNA clone MGC:87483 IMAGE:5295166), complete cds."		23339	VPS39				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31032	43	D7	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14778	"Homo sapiens zinc finger protein 539, mRNA (cDNA clone IMAGE:6605693), complete cds."		399655	ZNF254				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31032	44	D8	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14816	"Homo sapiens short coiled-coil protein, mRNA (cDNA clone MGC:71935 IMAGE:4691440), complete cds."		60592	SCOC				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31032	45	D9	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14787	"Homo sapiens chromosome 18 open reading frame 14, mRNA (cDNA clone IMAGE:6620137), complete cds."		79839	CCDC102B				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31032	46	D10	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14821	"Homo sapiens cDNA clone MGC:71872 IMAGE:30325379, complete cds."		7173	TPO				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31032	47	D11	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14815	"Homo sapiens aquaporin 7, mRNA (cDNA clone MGC:71981 IMAGE:30324263), complete cds."		364	AQP7				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31032	48	D12	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14728	"Homo sapiens ATPase, H+ transporting, lysosomal 34kDa, V1 subunit D, mRNA (cDNA clone MGC:22422 IMAGE:4108457), complete cds."		51382	ATP6V1D				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31032	49	E1	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14574	"Homo sapiens disabled homolog 1 (Drosophila), mRNA (cDNA clone MGC:79275 IMAGE:6971710), complete cds."		1600	DAB1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31032	50	E2	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14606	"Homo sapiens cytochrome P450, family 3, subfamily A, polypeptide 7, mRNA (cDNA clone MGC:79263 IMAGE:7002135), complete cds."		1551	CYP3A7				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31032	51	E3	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14580	"Homo sapiens interleukin 1 receptor, type I, mRNA (cDNA clone MGC:79368 IMAGE:7002107), complete cds."		3554	IL1R1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31032	52	E4	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14569	"Homo sapiens glycoprotein A repetitions predominant, mRNA (cDNA clone MGC:87399 IMAGE:30344529), complete cds."		2615	LRRC32				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31032	53	E5	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14497	"Homo sapiens DEAH (Asp-Glu-Ala-His) box polypeptide 32, mRNA (cDNA clone MGC:87093 IMAGE:30343301), complete cds."		55760	DHX32				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31032	54	E6	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14668	"Homo sapiens Rho GTPase activating protein 17, mRNA (cDNA clone MGC:87805 IMAGE:6172310), complete cds."		55114	ARHGAP17				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31032	55	E7	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14732	"Homo sapiens UBX domain containing 2, mRNA (cDNA clone IMAGE:4280469), complete cds."		23190	UBXN4				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31032	56	E8	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14780	"Homo sapiens apobec-1 complementation factor, mRNA (cDNA clone IMAGE:6568205), complete cds."		29974	A1CF				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31032	57	E9	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14777	"Homo sapiens tubulointerstitial nephritis antigen, mRNA (cDNA clone IMAGE:4612708), complete cds."		27283	TINAG				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31032	58	E10	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14735	"Homo sapiens neural precursor cell expressed, developmentally down-regulated 9, mRNA (cDNA clone IMAGE:4717875), complete cds."		4739	NEDD9				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31032	59	E11	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14682	"Homo sapiens cytochrome P450, family 27, subfamily B, polypeptide 1, mRNA (cDNA clone IMAGE:3354171), complete cds."		1594	CYP27B1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31032	60	E12	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14714	"Homo sapiens RuvB-like 2 (E. coli), mRNA (cDNA clone IMAGE:3545766), complete cds."		10856	RUVBL2				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31032	61	F1	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14636	"Homo sapiens hypothetical protein LOC283849, mRNA (cDNA clone MGC:88052 IMAGE:5742087), complete cds."		283849	KIAA0895L				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31032	62	F2	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14607	"Homo sapiens activin A receptor, type II, mRNA (cDNA clone MGC:79238 IMAGE:7002205), complete cds."		92	ACVR2A				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31032	63	F3	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14622	"Homo sapiens gamma-glutamyltransferase-like activity 1, mRNA (cDNA clone MGC:87996 IMAGE:6198113), complete cds."		2687	GGT5				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31032	64	F4	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14498	"Homo sapiens mental retardation, X-linked 85, mRNA (cDNA clone MGC:87552 IMAGE:30349094), complete cds."		114990	VASN				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31032	65	F5	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14545	"Homo sapiens Rho GTPase activating protein 26, mRNA (cDNA clone MGC:87468 IMAGE:30343863), complete cds."		23092	ARHGAP26				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31032	66	F6	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14554	"Homo sapiens zinc fingers and homeoboxes 3, mRNA (cDNA clone MGC:87524 IMAGE:5295555), complete cds."		23051	ZHX3				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31032	67	F7	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14727	"Homo sapiens zinc finger protein 169, mRNA (cDNA clone IMAGE:4096691), complete cds."		169841	ZNF169				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31032	68	F8	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14788	"Homo sapiens tubulin, beta polypeptide, mRNA (cDNA clone IMAGE:3637650), complete cds."		203068	TUBB				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31032	69	F9	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14705	"Homo sapiens growth arrest-specific 2, mRNA (cDNA clone IMAGE:4291917), complete cds."		2620	GAS2				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31032	70	F10	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14762	"Homo sapiens sarcoma antigen NY-SAR-27, mRNA (cDNA clone IMAGE:5471050), complete cds."		55119	PRPF38B				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31032	71	F11	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14758	"Homo sapiens nudix (nucleoside diphosphate linked moiety X)-type motif 14, mRNA (cDNA clone MGC:52411 IMAGE:4810207), complete cds."		256281	NUDT14				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31032	72	F12	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14811	"Homo sapiens hypothetical LOC389429, mRNA (cDNA clone MGC:72003 IMAGE:30353154), complete cds."		389429	C6orf58				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31032	73	G1	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14592	"Homo sapiens matrix metalloproteinase 13 (collagenase 3), mRNA (cDNA clone MGC:79422 IMAGE:7002184), complete cds."		4322	MMP13				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31032	74	G2	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14538	"Homo sapiens hypothetical protein FLJ34658, mRNA (cDNA clone MGC:86988 IMAGE:5295502), complete cds."		133688	UGT3A1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31032	75	G3	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14643	"Homo sapiens guanylate binding protein 2, interferon-inducible, mRNA (cDNA clone MGC:87973 IMAGE:6151056), complete cds."		2634	GBP2				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31032	76	G4	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14657	"Homo sapiens dihydropyrimidinase-like 3, mRNA (cDNA clone MGC:88094 IMAGE:6177053), complete cds."		1809	DPYSL3				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31032	77	G5	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14555	"Homo sapiens hypothetical protein FLJ23554, transcript variant 1, mRNA (cDNA clone MGC:87261 IMAGE:5298472), complete cds."		79864	C11orf63				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31032	78	G6	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14495	"Homo sapiens ubiquitin specific protease 25, mRNA (cDNA clone MGC:87147 IMAGE:30346400), complete cds."		29761	USP25				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31032	79	G7	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14773	"Homo sapiens IGF-II mRNA-binding protein 3, mRNA (cDNA clone IMAGE:3687722), complete cds."		10643	IGF2BP3				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31032	80	G8	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14785	"Homo sapiens zinc finger protein 449, mRNA (cDNA clone IMAGE:6700394), complete cds."		203523	ZNF449				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31032	81	G9	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14678	"Homo sapiens trophinin associated protein (tastin), mRNA (cDNA clone IMAGE:3347740), complete cds."		10024	TROAP				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31032	82	G10	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14733	"Homo sapiens tenomodulin, mRNA (cDNA clone MGC:24046 IMAGE:4294374), complete cds."		64102	TNMD				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31032	83	G11	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14731	"Homo sapiens hypothetical protein FLJ22729, mRNA (cDNA clone MGC:24674 IMAGE:4253473), complete cds."		79736	C17orf42				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31032	84	G12																annotation not available
31032	85	H1	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14534	"Homo sapiens chromosome 9 open reading frame 72, mRNA (cDNA clone MGC:86985 IMAGE:5298741), complete cds."		203228	C9orf72				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31032	86	H2	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14624	"Homo sapiens vacuolar protein sorting 16 (yeast), mRNA (cDNA clone MGC:87858 IMAGE:6182570), complete cds."		64601	VPS16				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31032	87	H3	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14646	"Homo sapiens zinc finger protein 317, mRNA (cDNA clone MGC:90227 IMAGE:6060418), complete cds."		57693	ZNF317				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31032	88	H4	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14536	"Homo sapiens hypothetical protein FLJ20582, mRNA (cDNA clone MGC:87579 IMAGE:30340520), complete cds."		54989	ZNF770				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31032	89	H5	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14486	"Homo sapiens selectin P (granule membrane protein 140kDa, antigen CD62), mRNA (cDNA clone MGC:87370 IMAGE:30349489), complete cds."		6403	SELP				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31032	90	H6	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14514	"Homo sapiens lipase, hormone-sensitive, mRNA (cDNA clone MGC:87080 IMAGE:5296155), complete cds."		3991	LIPE				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31032	91	H7	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14676	"Homo sapiens membrane interacting protein of RGS16, mRNA (cDNA clone IMAGE:2988397), complete cds."		51573	GDE1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31032	92	H8	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14710	"Homo sapiens ankyrin 1, erythrocytic, mRNA (cDNA clone IMAGE:4122876), complete cds."		286	ANK1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31032	93	H9	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14744	"Homo sapiens angiopoietin 1, mRNA (cDNA clone IMAGE:4805448), complete cds."		284	ANGPT1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31032	94	H10	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14819	"Homo sapiens a disintegrin and metalloproteinase domain 17 (tumor necrosis factor, alpha, converting enzyme), mRNA (cDNA clone IMAGE:6104599), complete cds."		6868	ADAM17				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31032	95	H11	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14695	"Homo sapiens neuregulin 1, transcript variant HRG-beta3, mRNA (cDNA clone IMAGE:3928352), complete cds."		3084	NRG1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31032	96	H12																annotation not available
31033	1	A1	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14755	"Homo sapiens transmembrane protein 1, transcript variant 2, mRNA (cDNA clone IMAGE:5929666), complete cds."		7109	TRAPPC10				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	2	A2	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14719	"Homo sapiens zinc finger, FYVE domain containing 26, mRNA (cDNA clone IMAGE:3836316), partial cds."		23503	ZFYVE26				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	3	A3	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14742	"Homo sapiens Rho guanine nucleotide exchange factor (GEF) 10, mRNA (cDNA clone IMAGE:4250879), complete cds."		9639	ARHGEF10				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	4	A4	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14737	"Homo sapiens recombining binding protein suppressor of hairless (Drosophila), transcript variant 3, mRNA (cDNA clone MGC:22780 IMAGE:4718839), complete cds."		3516	RBPJ				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	5	A5	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14792	"Homo sapiens cDNA clone MGC:71389 IMAGE:4301464, complete cds."		4661	MYT1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	6	A6	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14989	"Homo sapiens cDNA clone MGC:99790 IMAGE:6304510, complete cds."							DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	7	A7	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14924	"Homo sapiens S100 calcium binding protein A12 (calgranulin C), mRNA (cDNA clone MGC:88289 IMAGE:30415232), complete cds."		6283	S100A12				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	8	A8	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14877	"Homo sapiens hypothetical protein MGC5242, mRNA (cDNA clone MGC:78506 IMAGE:6568468), complete cds."		78996	C7orf49				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	9	A9	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14920	"Homo sapiens chemokine (C motif) ligand 1, mRNA (cDNA clone MGC:88311 IMAGE:30416260), complete cds."		6375	XCL1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	10	A10	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14922	"Homo sapiens ribosomal protein S17, mRNA (cDNA clone MGC:88203 IMAGE:6738383), complete cds."		6218	RPS17				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	11	A11	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14948	"Homo sapiens ribosomal protein L15, mRNA (cDNA clone MGC:88603 IMAGE:5458912), complete cds."		6138	RPL15				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	12	A12	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14909	"Homo sapiens cDNA clone MGC:88155 IMAGE:30417356, complete cds."		7404	UTY				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	13	B1	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14687	"Homo sapiens mannose-6-phosphate receptor (cation dependent), mRNA (cDNA clone MGC:4080 IMAGE:3530887), complete cds."		4074	M6PR				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	14	B2	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14786	"Homo sapiens complement factor H-related 3, mRNA (cDNA clone MGC:61905 IMAGE:4716505), complete cds."		10878	CFHR3				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	15	B3	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14713	"Homo sapiens vasodilator-stimulated phosphoprotein, mRNA (cDNA clone MGC:15643 IMAGE:3345963), complete cds."		7408	VASP				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	16	B4	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14673	"Homo sapiens dihydrolipoamide dehydrogenase (E3 component of pyruvate dehydrogenase complex, 2-oxo-glutarate complex, branched chain keto acid dehydrogenase complex), mRNA (cDNA clone MGC:3866 IMAGE:3029752), complete cds."		1738	DLD				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	17	B5	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14730	"Homo sapiens lamin A/C, transcript variant 1, mRNA (cDNA clone MGC:23638 IMAGE:4863480), complete cds."		4000	LMNA				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	18	B6	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14839	"Homo sapiens similar to FRG1 protein (FSHD region gene 1 protein), mRNA (cDNA clone MGC:72104 IMAGE:4717235), complete cds."		284802	FRG1B				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	19	B7	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14889	"Homo sapiens hypothetical protein LOC153561, mRNA (cDNA clone MGC:78553 IMAGE:6378143), complete cds."		153561	GUSBL1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	20	B8	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14917	"Homo sapiens ATP synthase, H+ transporting, mitochondrial F0 complex, subunit g, mRNA (cDNA clone MGC:88145 IMAGE:6714804), complete cds."		10632	ATP5L				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	21	B9	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	15006	"Homo sapiens host cell factor C1 regulator 1 (XPO1 dependant), transcript variant 2, mRNA (cDNA clone MGC:99622 IMAGE:6651554), complete cds."		54985	HCFC1R1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	22	B10	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14858	"Homo sapiens nucleophosmin/nucleoplasmin, 2, mRNA (cDNA clone MGC:78655 IMAGE:6087597), complete cds."		10361	NPM2				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	23	B11	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14939	"Homo sapiens SRSR846, mRNA (cDNA clone MGC:88422 IMAGE:4607584), complete cds."		131920	TMEM207				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	24	B12	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14851	"Homo sapiens tropomyosin 3, mRNA (cDNA clone MGC:72094 IMAGE:4271142), complete cds."		7170	TPM3				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	25	C1	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14756	"Homo sapiens spectrin repeat containing, nuclear envelope 2, mRNA (cDNA clone IMAGE:5478637), complete cds."		23224	SYNE2				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	26	C2	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14784	"Homo sapiens ankyrin repeat domain 12, mRNA (cDNA clone IMAGE:4693677), complete cds."		23253	ANKRD12				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	27	C3	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14813	"Homo sapiens poly(A) binding protein, cytoplasmic 5, mRNA (cDNA clone MGC:71926 IMAGE:6452933), complete cds."		140886	PABPC5				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	28	C4	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14681	"Homo sapiens ATPase, H+ transporting, lysosomal 56/58kDa, V1 subunit B, isoform 2, mRNA (cDNA clone MGC:1797 IMAGE:3502278), complete cds."		526	ATP6V1B2				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	29	C5	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14691	"Homo sapiens LATS, large tumor suppressor, homolog 1 (Drosophila), mRNA (cDNA clone MGC:3608 IMAGE:3632571), complete cds."		9113	LATS1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	30	C6	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14829	"Homo sapiens chromosome 4 open reading frame 7, mRNA (cDNA clone MGC:71894 IMAGE:30326274), complete cds."		260436	C4orf7				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	31	C7	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14955	"Homo sapiens homeo box A10, mRNA (cDNA clone IMAGE:6086490), complete cds."		3206	HOXA10				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	32	C8	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14947	"Homo sapiens cDNA clone MGC:88789 IMAGE:4559428, complete cds."		2498	FTHL3				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	33	C9	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14893	"Homo sapiens cDNA clone MGC:88266 IMAGE:6668320, complete cds."		23047	PDS5B				DAPI:nuclei;TRITC:HA_Flag tagged protein	
